reference,ean,mpn,upc,product_id,parent_product_id,stock,total_sold,stock_cost_ex,stock_cost_inc,cost_price_import_tax,actual_cost_price_ex,actual_cost_price_inc,price_inc,price_ex,price_sale_inc,price_sale_ex,price_rrp_inc,price_rrp_ex,cost_price_inc,cost_price_ex,name,title,parent_title,parent_reference,attribute_summary,model,product_url,num_sold_period,avg_sold_period,weeks_cover,bundled
0000136313,,,,5293,953,0,,,,,,,225.000,187.500,189.000,157.500,0.000,0.000,,,ASHWOOD,"Leather Jacket Navy/nap : Ferdinand","Leather Jacket Navy/nap : Ferdinand",00001363,"Size: 8XL",5704,mens-c4/leather-jackets-c25/leather-jacket-navy-nap-ferdinand-p953,0,0,0,N
0000883200,,,,5329,968,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet black/hide : Balmoral","Six Pocket Leather Gilet black/hide : Balmoral",00008832,"Size: XXXS","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-black-hide-balmoral-p968,0,0,0,N
0000883201,,,,5330,968,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet black/hide : Balmoral","Six Pocket Leather Gilet black/hide : Balmoral",00008832,"Size: XXS","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-black-hide-balmoral-p968,0,0,0,N
0000883202,,,,5331,968,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet black/hide : Balmoral","Six Pocket Leather Gilet black/hide : Balmoral",00008832,"Size: XS","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-black-hide-balmoral-p968,0,0,0,N
0000883204,,,,5333,968,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet black/hide : Balmoral","Six Pocket Leather Gilet black/hide : Balmoral",00008832,"Size: M","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-black-hide-balmoral-p968,0,0,0,N
0000883205,,,,5334,968,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet black/hide : Balmoral","Six Pocket Leather Gilet black/hide : Balmoral",00008832,"Size: L","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-black-hide-balmoral-p968,0,0,0,N
0000883206,,,,5335,968,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet black/hide : Balmoral","Six Pocket Leather Gilet black/hide : Balmoral",00008832,"Size: XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-black-hide-balmoral-p968,0,0,0,N
0000883207,,,,5336,968,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet black/hide : Balmoral","Six Pocket Leather Gilet black/hide : Balmoral",00008832,"Size: 2XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-black-hide-balmoral-p968,0,0,0,N
0000883208,,,,5337,968,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet black/hide : Balmoral","Six Pocket Leather Gilet black/hide : Balmoral",00008832,"Size: 3XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-black-hide-balmoral-p968,0,0,0,N
0000883209,,,,5338,968,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet black/hide : Balmoral","Six Pocket Leather Gilet black/hide : Balmoral",00008832,"Size: 4XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-black-hide-balmoral-p968,0,0,0,N
0000883210,,,,5339,968,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet black/hide : Balmoral","Six Pocket Leather Gilet black/hide : Balmoral",00008832,"Size: 5XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-black-hide-balmoral-p968,0,0,0,N
0000883211,,,,5340,968,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet black/hide : Balmoral","Six Pocket Leather Gilet black/hide : Balmoral",00008832,"Size: 6XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-black-hide-balmoral-p968,0,0,0,N
0000883212,,,,5341,968,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet black/hide : Balmoral","Six Pocket Leather Gilet black/hide : Balmoral",00008832,"Size: 7XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-black-hide-balmoral-p968,0,0,0,N
0000883213,,,,5342,968,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet black/hide : Balmoral","Six Pocket Leather Gilet black/hide : Balmoral",00008832,"Size: 8XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-black-hide-balmoral-p968,0,0,0,N
0000805900,,,,5343,969,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet Brown/waxy : Balmoral","Six Pocket Leather Gilet Brown/waxy : Balmoral",00008059,"Size: XXXS","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-brown-waxy-balmoral-p969,0,0,0,N
0000805901,,,,5344,969,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet Brown/waxy : Balmoral","Six Pocket Leather Gilet Brown/waxy : Balmoral",00008059,"Size: XXS","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-brown-waxy-balmoral-p969,0,0,0,N
0000805902,,,,5345,969,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet Brown/waxy : Balmoral","Six Pocket Leather Gilet Brown/waxy : Balmoral",00008059,"Size: XS","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-brown-waxy-balmoral-p969,0,0,0,N
0000805904,,,,5347,969,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet Brown/waxy : Balmoral","Six Pocket Leather Gilet Brown/waxy : Balmoral",00008059,"Size: M","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-brown-waxy-balmoral-p969,0,0,0,N
0000805905,,,,5348,969,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet Brown/waxy : Balmoral","Six Pocket Leather Gilet Brown/waxy : Balmoral",00008059,"Size: L","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-brown-waxy-balmoral-p969,0,0,0,N
0000805906,,,,5349,969,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet Brown/waxy : Balmoral","Six Pocket Leather Gilet Brown/waxy : Balmoral",00008059,"Size: XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-brown-waxy-balmoral-p969,0,0,0,N
0000805907,,,,5350,969,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet Brown/waxy : Balmoral","Six Pocket Leather Gilet Brown/waxy : Balmoral",00008059,"Size: 2XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-brown-waxy-balmoral-p969,0,0,0,N
0000805908,,,,5351,969,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet Brown/waxy : Balmoral","Six Pocket Leather Gilet Brown/waxy : Balmoral",00008059,"Size: 3XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-brown-waxy-balmoral-p969,0,0,0,N
0000805909,,,,5352,969,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet Brown/waxy : Balmoral","Six Pocket Leather Gilet Brown/waxy : Balmoral",00008059,"Size: 4XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-brown-waxy-balmoral-p969,0,0,0,N
0000805910,,,,5353,969,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet Brown/waxy : Balmoral","Six Pocket Leather Gilet Brown/waxy : Balmoral",00008059,"Size: 5XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-brown-waxy-balmoral-p969,0,0,0,N
0000805911,,,,5354,969,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet Brown/waxy : Balmoral","Six Pocket Leather Gilet Brown/waxy : Balmoral",00008059,"Size: 6XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-brown-waxy-balmoral-p969,0,0,0,N
0000805912,,,,5355,969,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet Brown/waxy : Balmoral","Six Pocket Leather Gilet Brown/waxy : Balmoral",00008059,"Size: 7XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-brown-waxy-balmoral-p969,0,0,0,N
0000805913,,,,5356,969,0,,,,,,,149.000,124.167,99.000,82.500,0.000,0.000,,,Fenland,"Six Pocket Leather Gilet Brown/waxy : Balmoral","Six Pocket Leather Gilet Brown/waxy : Balmoral",00008059,"Size: 8XL","BODY WARMER",mens-c4/mens-waistcoats-c58/six-pocket-leather-gilet-brown-waxy-balmoral-p969,0,0,0,N
0000880400,,,,5371,971,0,,,,,,,149.000,124.167,149.000,124.167,0.000,0.000,,,Fenland,"Eight Pocket Leather Gilet black/hide : Serengeti","Eight Pocket Leather Gilet black/hide : Serengeti",00008804,"Size: XXXS",HUNTER,mens-c4/mens-waistcoats-c58/eight-pocket-leather-gilet-black-hide-serengeti-p971,0,0,0,N
0000880401,,,,5372,971,0,,,,,,,149.000,124.167,149.000,124.167,0.000,0.000,,,Fenland,"Eight Pocket Leather Gilet black/hide : Serengeti","Eight Pocket Leather Gilet black/hide : Serengeti",00008804,"Size: XXS",HUNTER,mens-c4/mens-waistcoats-c58/eight-pocket-leather-gilet-black-hide-serengeti-p971,0,0,0,N
0000880402,,,,5373,971,0,,,,,,,149.000,124.167,149.000,124.167,0.000,0.000,,,Fenland,"Eight Pocket Leather Gilet black/hide : Serengeti","Eight Pocket Leather Gilet black/hide : Serengeti",00008804,"Size: XS",HUNTER,mens-c4/mens-waistcoats-c58/eight-pocket-leather-gilet-black-hide-serengeti-p971,0,0,0,N
0000880404,,,,5375,971,0,,,,,,,149.000,124.167,149.000,124.167,0.000,0.000,,,Fenland,"Eight Pocket Leather Gilet black/hide : Serengeti","Eight Pocket Leather Gilet black/hide : Serengeti",00008804,"Size: M",HUNTER,mens-c4/mens-waistcoats-c58/eight-pocket-leather-gilet-black-hide-serengeti-p971,0,0,0,N
0000880405,,,,5376,971,0,,,,,,,149.000,124.167,149.000,124.167,0.000,0.000,,,Fenland,"Eight Pocket Leather Gilet black/hide : Serengeti","Eight Pocket Leather Gilet black/hide : Serengeti",00008804,"Size: L",HUNTER,mens-c4/mens-waistcoats-c58/eight-pocket-leather-gilet-black-hide-serengeti-p971,0,0,0,N
0000880406,,,,5377,971,0,,,,,,,149.000,124.167,149.000,124.167,0.000,0.000,,,Fenland,"Eight Pocket Leather Gilet black/hide : Serengeti","Eight Pocket Leather Gilet black/hide : Serengeti",00008804,"Size: XL",HUNTER,mens-c4/mens-waistcoats-c58/eight-pocket-leather-gilet-black-hide-serengeti-p971,0,0,0,N
0000880407,,,,5378,971,0,,,,,,,149.000,124.167,149.000,124.167,0.000,0.000,,,Fenland,"Eight Pocket Leather Gilet black/hide : Serengeti","Eight Pocket Leather Gilet black/hide : Serengeti",00008804,"Size: 2XL",HUNTER,mens-c4/mens-waistcoats-c58/eight-pocket-leather-gilet-black-hide-serengeti-p971,0,0,0,N
0000880408,,,,5379,971,0,,,,,,,149.000,124.167,149.000,124.167,0.000,0.000,,,Fenland,"Eight Pocket Leather Gilet black/hide : Serengeti","Eight Pocket Leather Gilet black/hide : Serengeti",00008804,"Size: 3XL",HUNTER,mens-c4/mens-waistcoats-c58/eight-pocket-leather-gilet-black-hide-serengeti-p971,0,0,0,N
0000880409,,,,5380,971,0,,,,,,,149.000,124.167,149.000,124.167,0.000,0.000,,,Fenland,"Eight Pocket Leather Gilet black/hide : Serengeti","Eight Pocket Leather Gilet black/hide : Serengeti",00008804,"Size: 4XL",HUNTER,mens-c4/mens-waistcoats-c58/eight-pocket-leather-gilet-black-hide-serengeti-p971,0,0,0,N
0000880410,,,,5381,971,0,,,,,,,149.000,124.167,149.000,124.167,0.000,0.000,,,Fenland,"Eight Pocket Leather Gilet black/hide : Serengeti","Eight Pocket Leather Gilet black/hide : Serengeti",00008804,"Size: 5XL",HUNTER,mens-c4/mens-waistcoats-c58/eight-pocket-leather-gilet-black-hide-serengeti-p971,0,0,0,N
0000880411,,,,5382,971,0,,,,,,,149.000,124.167,149.000,124.167,0.000,0.000,,,Fenland,"Eight Pocket Leather Gilet black/hide : Serengeti","Eight Pocket Leather Gilet black/hide : Serengeti",00008804,"Size: 6XL",HUNTER,mens-c4/mens-waistcoats-c58/eight-pocket-leather-gilet-black-hide-serengeti-p971,0,0,0,N
0000880412,,,,5383,971,0,,,,,,,149.000,124.167,149.000,124.167,0.000,0.000,,,Fenland,"Eight Pocket Leather Gilet black/hide : Serengeti","Eight Pocket Leather Gilet black/hide : Serengeti",00008804,"Size: 7XL",HUNTER,mens-c4/mens-waistcoats-c58/eight-pocket-leather-gilet-black-hide-serengeti-p971,0,0,0,N
0000880413,,,,5384,971,0,,,,,,,149.000,124.167,149.000,124.167,0.000,0.000,,,Fenland,"Eight Pocket Leather Gilet black/hide : Serengeti","Eight Pocket Leather Gilet black/hide : Serengeti",00008804,"Size: 8XL",HUNTER,mens-c4/mens-waistcoats-c58/eight-pocket-leather-gilet-black-hide-serengeti-p971,0,0,0,N
0002111603,,,,5416,976,0,,,,,,,139.990,116.658,99.000,82.500,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Crusader","Four Pocket Sleeveless Leather Biker Jacket Black : Crusader",00021116,"Size: S","RAY 10",mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-crusader-p976,2,0.04,0,N
0002111604,,,,5417,976,0,,,,,,,139.990,116.658,99.000,82.500,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Crusader","Four Pocket Sleeveless Leather Biker Jacket Black : Crusader",00021116,"Size: M","RAY 10",mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-crusader-p976,1,0.02,0,N
0002111605,,,,5418,976,0,,,,,,,139.990,116.658,99.000,82.500,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Crusader","Four Pocket Sleeveless Leather Biker Jacket Black : Crusader",00021116,"Size: L","RAY 10",mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-crusader-p976,0,0,0,N
0002111606,,,,5419,976,0,,,,,,,139.990,116.658,99.000,82.500,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Crusader","Four Pocket Sleeveless Leather Biker Jacket Black : Crusader",00021116,"Size: XL","RAY 10",mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-crusader-p976,0,0,0,N
0002111607,,,,5420,976,0,,,,,,,139.990,116.658,99.000,82.500,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Crusader","Four Pocket Sleeveless Leather Biker Jacket Black : Crusader",00021116,"Size: 2XL","RAY 10",mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-crusader-p976,0,0,0,N
0002111608,,,,5421,976,0,,,,,,,139.990,116.658,99.000,82.500,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Crusader","Four Pocket Sleeveless Leather Biker Jacket Black : Crusader",00021116,"Size: 3XL","RAY 10",mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-crusader-p976,0,0,0,N
0002111609,,,,5422,976,0,,,,,,,139.990,116.658,99.000,82.500,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Crusader","Four Pocket Sleeveless Leather Biker Jacket Black : Crusader",00021116,"Size: 4XL","RAY 10",mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-crusader-p976,0,0,0,N
0002111610,,,,5423,976,0,,,,,,,139.990,116.658,99.000,82.500,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Crusader","Four Pocket Sleeveless Leather Biker Jacket Black : Crusader",00021116,"Size: 5XL","RAY 10",mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-crusader-p976,0,0,0,N
0001715604,,,,5426,977,0,,,,,,,120.000,100.000,89.000,74.167,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Sabre","Four Pocket Sleeveless Leather Biker Jacket Black : Sabre",00017156,"Size: M",RIKSHAW,mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-sabre-p977,0,0,0,N
0001715605,,,,5427,977,0,,,,,,,120.000,100.000,89.000,74.167,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Sabre","Four Pocket Sleeveless Leather Biker Jacket Black : Sabre",00017156,"Size: L",RIKSHAW,mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-sabre-p977,0,0,0,N
0001715606,,,,5428,977,0,,,,,,,120.000,100.000,89.000,74.167,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Sabre","Four Pocket Sleeveless Leather Biker Jacket Black : Sabre",00017156,"Size: XL",RIKSHAW,mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-sabre-p977,0,0,0,N
0001715607,,,,5429,977,0,,,,,,,120.000,100.000,89.000,74.167,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Sabre","Four Pocket Sleeveless Leather Biker Jacket Black : Sabre",00017156,"Size: 2XL",RIKSHAW,mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-sabre-p977,0,0,0,N
0001715608,,,,5430,977,0,,,,,,,120.000,100.000,89.000,74.167,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Sabre","Four Pocket Sleeveless Leather Biker Jacket Black : Sabre",00017156,"Size: 3XL",RIKSHAW,mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-sabre-p977,0,0,0,N
0001715609,,,,5431,977,0,,,,,,,120.000,100.000,89.000,74.167,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Sabre","Four Pocket Sleeveless Leather Biker Jacket Black : Sabre",00017156,"Size: 4XL",RIKSHAW,mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-sabre-p977,1,0.02,0,N
0001715610,,,,5432,977,0,,,,,,,120.000,100.000,89.000,74.167,0.000,0.000,,,ASHWOOD,"Four Pocket Sleeveless Leather Biker Jacket Black: Sabre","Four Pocket Sleeveless Leather Biker Jacket Black : Sabre",00017156,"Size: 5XL",RIKSHAW,mens-c4/mens-waistcoats-c58/four-pocket-sleeveless-leather-biker-jacket-black-sabre-p977,0,0,0,N
0002403002,,,,5518,992,0,,,,,,,349.000,290.833,349.000,290.833,0.000,0.000,,,ASHWOOD,"Luxury Shearling Gilet : Catiyana","Luxury Shearling Gilet Black: Catiyana",00024030,"Size: 10",KB-633,ladies-c3/sheepskin-jackets-c11/luxury-shearling-gilet-black-catiyana-p992,0,0,0,N
0000391500,,,,5582,1000,0,,,,,,,159.000,132.500,159.000,132.500,0.000,0.000,,,ASHWOOD,"Leather Jacket Black/app : Marabelle","Leather Jacket Black/app : Marabelle",00003915,"Size: 6",ANGELA,ladies-c3/leather-jackets-c9/leather-jacket-black-app-marabelle-p1000,0,0,0,N
0000391508,,,,5590,1000,0,,,,,,,219.000,182.500,219.000,182.500,0.000,0.000,,,ASHWOOD,"Leather Jacket Black/app : Marabelle","Leather Jacket Black/app : Marabelle",00003915,"Size: 22",ANGELA,ladies-c3/leather-jackets-c9/leather-jacket-black-app-marabelle-p1000,0,0,0,N
0000391509,,,,5591,1000,0,,,,,,,239.000,199.167,239.000,199.167,0.000,0.000,,,ASHWOOD,"Leather Jacket Black/app : Marabelle","Leather Jacket Black/app : Marabelle",00003915,"Size: 24",ANGELA,ladies-c3/leather-jackets-c9/leather-jacket-black-app-marabelle-p1000,0,0,0,N
0000391510,,,,5592,1000,0,,,,,,,259.000,215.833,259.000,215.833,0.000,0.000,,,ASHWOOD,"Leather Jacket Black/app : Marabelle","Leather Jacket Black/app : Marabelle",00003915,"Size: 26",ANGELA,ladies-c3/leather-jackets-c9/leather-jacket-black-app-marabelle-p1000,0,0,0,N
0000391511,,,,5593,1000,0,,,,,,,159.000,132.500,159.000,132.500,0.000,0.000,,,ASHWOOD,"Leather Jacket Black/app : Marabelle","Leather Jacket Black/app : Marabelle",00003915,"Size: 28",ANGELA,ladies-c3/leather-jackets-c9/leather-jacket-black-app-marabelle-p1000,0,0,0,N
0001840604,,,,5596,1001,0,,,,,,,159.000,132.500,159.000,132.500,0.000,0.000,,,ASHWOOD,"Leather Jacket Navy/nap : Marabelle","Leather Jacket Navy/nap : Marabelle",00018406,"Size: 14",ANGELA,ladies-c3/leather-jackets-c9/leather-jacket-navy-nap-marabelle-p1001,0,0,0,N
0001840606,,,,5598,1001,0,,,,,,,179.000,149.167,179.000,149.167,0.000,0.000,,,ASHWOOD,"Leather Jacket Navy/nap : Marabelle","Leather Jacket Navy/nap : Marabelle",00018406,"Size: 18",ANGELA,ladies-c3/leather-jackets-c9/leather-jacket-navy-nap-marabelle-p1001,0,0,0,N
0001840607,,,,5599,1001,0,,,,,,,199.000,165.833,199.000,165.833,0.000,0.000,,,ASHWOOD,"Leather Jacket Navy/nap : Marabelle","Leather Jacket Navy/nap : Marabelle",00018406,"Size: 20",ANGELA,ladies-c3/leather-jackets-c9/leather-jacket-navy-nap-marabelle-p1001,0,0,0,N
0001838203,,,,5601,1002,0,,,,,,,159.000,132.500,159.000,132.500,0.000,0.000,,,ASHWOOD,"Leather Jacket Cognac/nap : Marabelle","Leather Jacket Cognac/nap : Marabelle",00018382,"Size: 12",ANGELA,ladies-c3/leather-jackets-c9/leather-jacket-cognac-nap-marabelle-p1002,1,0.02,0,N
0001838204,,,,5602,1002,0,,,,,,,159.000,132.500,159.000,132.500,0.000,0.000,,,ASHWOOD,"Leather Jacket Cognac/nap : Marabelle","Leather Jacket Cognac/nap : Marabelle",00018382,"Size: 14",ANGELA,ladies-c3/leather-jackets-c9/leather-jacket-cognac-nap-marabelle-p1002,0,0,0,N
0000943500,,,,5606,1003,0,,,,,,,99.990,83.325,99.990,83.325,0.000,0.000,,,ASHWOOD,"Leather Waistcoat Black : Tudor   ","Leather Waistcoat Black : Tudor   ",00009435,"Size: XXXS","MEN VEST",mens-c4/mens-waistcoats-c58/leather-waistcoat-black-tudor-p1003,0,0,0,N
0000943505,,,,5611,1003,0,,,,,,,99.990,83.325,99.990,83.325,0.000,0.000,,,ASHWOOD,"Leather Waistcoat Black : Tudor   ","Leather Waistcoat Black : Tudor   ",00009435,"Size: L","MEN VEST",mens-c4/mens-waistcoats-c58/leather-waistcoat-black-tudor-p1003,4,0.08,0,N
0001040300,,,,5634,1005,0,,,,,,,99.990,83.325,99.990,83.325,0.000,0.000,,,ASHWOOD,"Leather Waistcoat Tan/app : Tudor","Leather Waistcoat Tan/app : Tudor",00010403,"Size: XXXS","MEN VEST",mens-c4/mens-waistcoats-c58/leather-waistcoat-tan-app-tudor-p1005,0,0,0,N
0001040313,,,,5647,1005,0,,,,,,,160.000,133.333,160.000,133.333,0.000,0.000,,,ASHWOOD,"Leather Waistcoat Tan/app : Tudor","Leather Waistcoat Tan/app : Tudor",00010403,"Size: 8XL","MEN VEST",mens-c4/mens-waistcoats-c58/leather-waistcoat-tan-app-tudor-p1005,0,0,0,N
0002403003,,,,5648,992,0,,,,,,,349.000,290.833,349.000,290.833,0.000,0.000,,,ASHWOOD,"Luxury Shearling Gilet : Catiyana","Luxury Shearling Gilet Black: Catiyana",00024030,"Size: 12",KB-633,ladies-c3/sheepskin-jackets-c11/luxury-shearling-gilet-black-catiyana-p992,0,0,0,N
0002403005,,,,5650,992,0,,,,,,,349.000,290.833,349.000,290.833,0.000,0.000,,,ASHWOOD,"Luxury Shearling Gilet : Catiyana","Luxury Shearling Gilet Black: Catiyana",00024030,"Size: 16",KB-633,ladies-c3/sheepskin-jackets-c11/luxury-shearling-gilet-black-catiyana-p992,1,0.02,0,N
0002186102,,,,5651,1006,0,,,,,,,349.000,290.833,349.000,290.833,449.000,374.167,,,ASHWOOD,"Toscana Suede Leather Biker Gilet Black : Kimi","Toscana Suede Leather Biker Gilet Black : Kimi",00021861,"Size: 10","KB 620",ladies-c3/sheepskin-jackets-c11/toscana-suede-leather-biker-gilet-black-kimi-p1006,0,0,0,N
0002186103,,,,5652,1006,0,,,,,,,349.000,290.833,349.000,290.833,449.000,374.167,,,ASHWOOD,"Toscana Suede Leather Biker Gilet Black : Kimi","Toscana Suede Leather Biker Gilet Black : Kimi",00021861,"Size: 12","KB 620",ladies-c3/sheepskin-jackets-c11/toscana-suede-leather-biker-gilet-black-kimi-p1006,2,0.04,0,N
0002186104,,,,5653,1006,0,,,,,,,349.000,290.833,349.000,290.833,449.000,374.167,,,ASHWOOD,"Toscana Suede Leather Biker Gilet Black : Kimi","Toscana Suede Leather Biker Gilet Black : Kimi",00021861,"Size: 14","KB 620",ladies-c3/sheepskin-jackets-c11/toscana-suede-leather-biker-gilet-black-kimi-p1006,2,0.04,0,N
0002186105,,,,5654,1006,0,,,,,,,349.000,290.833,349.000,290.833,449.000,374.167,,,ASHWOOD,"Toscana Suede Leather Biker Gilet Black : Kimi","Toscana Suede Leather Biker Gilet Black : Kimi",00021861,"Size: 16","KB 620",ladies-c3/sheepskin-jackets-c11/toscana-suede-leather-biker-gilet-black-kimi-p1006,0,0,0,N
0002187302,,,,5655,1007,0,,,,,,,349.000,290.833,349.000,290.833,449.000,374.167,,,ASHWOOD,"Toscana Suede Leather Biker Gilet Brown : Kimi","Toscana Suede Leather Biker Gilet Brown : Kimi",00021873,"Size: 10","KB 620",ladies-c3/sheepskin-jackets-c11/toscana-suede-leather-biker-gilet-brown-kimi-p1007,1,0.02,0,N
0002187304,,,,5657,1007,0,,,,,,,349.000,290.833,349.000,290.833,449.000,374.167,,,ASHWOOD,"Toscana Suede Leather Biker Gilet Brown : Kimi","Toscana Suede Leather Biker Gilet Brown : Kimi",00021873,"Size: 14","KB 620",ladies-c3/sheepskin-jackets-c11/toscana-suede-leather-biker-gilet-brown-kimi-p1007,0,0,0,N
