# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20231130
# End date: 20240227
Landing page + query string,Organic Google Search clicks,Organic Google Search impressions,Organic Google Search click through rate,Organic Google Search average position,Users,Engaged sessions,Engagement rate,Average engagement time,Event count,Conversions,Ad revenue
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/ashwood-m1/one-size-t58?page=7,0,1,0,11,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/ashwood-m1/one-size-t58?page=8,0,1,0,9,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/ashwood-m1/orange-t8,0,6,0,75.66666666666667,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/ashwood-m1/panna-cotta-t86,0,1,0,2,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/ashwood-m1/pink-t9,0,1,0,7,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/ashwood-m1/yellow-t14,0,1,0,5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/beige-t70,0,7,0,38.57142857142857,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/black-t1,0,1,0,8,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/blue-t2,0,1,0,1,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/bone-t90,0,1,0,3,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/brown-t3,0,16,0,60.9375,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/camel-t50,0,1,0,7,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/chestnut-t26,0,2,0,9.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/cream-t4,0,51,0,42.509803921568626,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/ice-t88,0,1,0,1,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/marta-ponti-m38/brown-t3,0,1,0,1,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/olive-t55,0,1,0,4,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/one-size-t41,0,1,0,8,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/one-size-t41?page=4,0,2,0,2.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/one-size-t41?page=7,0,1,0,6,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/one-size-t41?page=9,0,1,0,1,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/one-size-t58?page=6,0,1,0,10,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/orange-t8,0,33,0,77,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/pink-t9,0,9,0,30.666666666666668,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/tan-t25,0,15,0,28.6,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87/yellow-t14,0,9,0,9.777777777777779,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/cross-body-bag-c87?page=7,0,1,0,11,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/denim-t95,0,5,0,78.6,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/gold-t5,0,11,0,36.81818181818182,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/green-t6,0,1,0,4,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/marta-ponti-c54/cognac-t46,0,1,0,9,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/marta-ponti-m38/blue-t2,0,2,0,4.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/marta-ponti-m38/one-size-t41,0,1,0,30,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/mustard-t75,0,9,0,52,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/navy-t49?page=2,0,3,0,11,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/navy-t49?page=3,0,16,0,25.75,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/neutral-t103,0,53,0,58.60377358490566,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/olive-t55,0,1,0,10,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/one-size-t41?page=17,0,1,0,5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/one-size-t41?page=24,0,2,0,12,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/one-size-t41?page=28,0,1,0,4,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/one-size-t41?page=31,0,2,0,5.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/one-size-t41?page=36,0,2,0,51,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/one-size-t58?page=13,0,2,0,17,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/one-size-t58?page=14,0,1,0,1,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/one-size-t58?page=25,0,2,0,7.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/one-size-t58?page=37,0,2,0,40,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/one-size-t58?page=4,0,1,0,1,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/orange-t8,0,1,0,7,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/orange-t8?page=2,0,1,0,17,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/panna-cotta-t86,0,1,0,2,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/pink-t9?page=2,0,2,0,46,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/pocket-crossbody-bags-c176,0,4,0,31,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/pocket-crossbody-bags-c176/navy-t49,0,60,0,46.56666666666667,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/pocket-crossbody-bags-c176/one-size-t41,0,1,0,10,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/purple-t10,0,33,0,69.57575757575758,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/red-t11,0,25,0,31.12,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/rust-t53,0,3,0,56.333333333333336,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shopper-bag-c83/ashwood-m1/bordeaux-t56,0,2,0,6,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shopper-bag-c83/ashwood-m1/brandy-t83,0,1,0,10,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shopper-bag-c83/ashwood-m1/brown-t3,0,1,0,1,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shopper-bag-c83/ashwood-m1/orange-t8,0,1,0,3,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shopper-bag-c83/black-t1,0,2,0,71,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shopper-bag-c83/blue-t2,0,3,0,7.666666666666667,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shopper-bag-c83/the-bridge-m7/one-size-t41,0,8,0,6.625,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86,0,1,0,15,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/ashwood-m1/beige-t70,0,3,0,2.333333333333333,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/ashwood-m1/blue-t2,0,1,0,8,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/ashwood-m1/brandy-t83,0,1,0,10,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/ashwood-m1/navy-t49,0,1,0,1,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/ashwood-m1/one-size-t41?page=4,0,1,0,10,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/ashwood-m1/one-size-t58?page=3,0,1,0,10,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/ashwood-m1/one-size-t58?page=4,0,1,0,6,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/ashwood-m1/one-size-t58?page=5,0,1,0,3,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/ashwood-m1/yellow-t14,0,7,0,56,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/beige-t70,0,39,0,33.07692307692308,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/black-t1,0,1,0,7,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/burgundy-t59,0,77,0,25.467532467532468,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/chestnut-t26,0,1,0,1,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/cognac-t46,0,2,0,8.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/cream-t4,0,26,0,33.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/grey-t7,0,1,0,4,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/marta-ponti-m38/blue-t2,0,2,0,2.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/marta-ponti-m38/one-size-t41,0,2,0,6,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/mustard-t75,0,5,0,25.2,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/navy-t49,0,2,0,1,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/one-size-t41?page=4,0,1,0,7,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/one-size-t41?page=5,0,2,0,14.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/orange-t8,0,16,0,39.0625,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/pink-t9,0,1,0,1,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/red-t11,0,1,0,7,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/white-t13,0,11,0,56.54545454545455,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86/yellow-t14,0,15,0,23.866666666666667,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/shoulder-bag-c86?page=5,0,2,0,7,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/silver-t12,0,2,0,90,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/size-xl-t19,0,1,0,19,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/summer-21-collection-c179,0,1,0,11,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tan-t25,0,1,0,8,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/taupe-t57,0,2,0,8.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14/beige-t70,0,2,0,7,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14/blue-t2,0,1,0,11,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14/grey-t7,0,1,0,7,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14/one-size-t41?page=2,0,2,0,10.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14/one-size-t41?page=4,0,3,0,5.666666666666667,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14/one-size-t58?page=3,0,1,0,8,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14/pink-t9,0,1,0,7,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14/tan-t25,0,1,0,10,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14/the-bridge-m7/blue-t2,0,2,0,7,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14/the-bridge-m7/brown-t3?page=2,0,1,0,6,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14/the-bridge-m7/olive-t55,0,1,0,11,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14/the-bridge-m7/one-size-t58,0,2,0,19,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14?page=2,0,2,0,25.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14?page=3,0,2,0,11,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-c14?page=4,0,4,0,14,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-m7/brown-t3,0,8,0,20.875,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-m7/cream-t4,0,4,0,9.75,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-m7/olive-t55,0,5,0,12.8,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-m7/one-size-t41?page=3,0,1,0,13,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-m7/size-xl-t19,0,2,0,54.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/the-bridge-m7/yellow-t14,0,5,0,95.4,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85,0,9,0,37.77777777777778,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/ashwood-m1/beige-t70,0,9,0,85.33333333333333,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/ashwood-m1/green-t6,0,2,0,29,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/ashwood-m1/navy-t49,0,32,0,87.375,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/ashwood-m1/pink-t9,0,11,0,81.36363636363636,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/ashwood-m1/tan-t25,0,4,0,59.75,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/beige-t70,0,206,0,50.16504854368932,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/black-t1,0,8,0,54.25,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/burgundy-t59,0,16,0,29.3125,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/cream-t4,0,52,0,39.65384615384615,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/green-t6,0,13,0,40.07692307692308,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/navy-t49,0,166,0,36.03012048192771,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/one-size-t41?page=2,0,1,0,5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/one-size-t58,0,1,0,7,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/pink-t9,0,34,0,47.294117647058826,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/red-t11,0,130,0,29.215384615384615,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/tote-bags-c85/tan-t25,0,73,0,35.56164383561644,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/white-t13,0,89,0,59.2247191011236,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6/yellow-t14,0,2,0,37.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6?page=11,0,6,0,25.833333333333332,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6?page=12,0,1,0,7,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6?page=14,0,1,0,10,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6?page=16,0,1,0,2,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6?page=2,0,3,0,14.333333333333334,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/handbags-c6?page=6,0,1,0,4,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65,0,1,0,10,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/ashwood-m1/one-size-t58?page=6,0,1,0,4,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/ashwood-m1?page=4,0,1,0,3,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/brown-t3,0,5,0,60,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/cognac-t46,0,1,0,7,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/decorative-ornaments-c193/ashwood-m1/green-t6,0,1,0,11,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/decorative-ornaments-c193/ashwood-m1/navy-t49,0,1,0,12,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/decorative-ornaments-c193/ashwood-m1/orange-t8,0,17,0,56,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/decorative-ornaments-c193/ashwood-m1/red-t11,0,1,0,1,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/decorative-ornaments-c193/ashwood-m1/yellow-t14,0,2,0,48.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/decorative-ornaments-c193/brown-t3,0,4,0,35.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/decorative-ornaments-c193/green-t6,0,11,0,36.90909090909091,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/decorative-ornaments-c193/navy-t49,0,78,0,18.91025641025641,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/decorative-ornaments-c193/orange-t8,0,90,0,43.34444444444444,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/decorative-ornaments-c193/tan-t25,0,8,0,6.125,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/decorative-ornaments-c193/yellow-t14,0,38,0,30.18421052631579,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/fenland-m10,0,2,0,9.5,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/fenland-m10/white-t13,0,1,0,11,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/franklin-furniture-collection-c194,0,27,0,12.851851851851851,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/franklin-furniture-collection-c194/one-size-t41,0,6,0,34.666666666666664,0,0,0,0,0,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/franklin-furniture-collection-c194/one-size-t58,0,2,0,79.5,0,0,0,0,0,0,0
