Number,Status,Product Name,Description,Main Brand,Sub Brand,Product Link,MPN,SKU,Updated,Colour,Style,Size,Style-Colour-Size,PLU,Product,Usman_GS1
5060999706654,Active,C-55 | GREEN | Size:ONE SIZE,C-55 | GREEN | Size:ONE SIZE | Ashwood Leather Crocodile Print Shoulder Bag Green: C-55,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/ashwood-leather-crocodile-print-shoulder-bag-green-c-55-p5430,,0004150600,16/05/2023 10:50:00,green,c-55,,c-55-green-,0004150600,,
5060999703783,Active,C-56 - GREEN,CROC PRINTED LEATHER TOTE BAG,ASHWOOD,REINDEER,,,,21/02/2023 10:33:29,green,c-56,,c-56-green-,0004151000,C-56 GREEN,Yes
5060999706708,Active,C-56 | GREEN | Size:ONE SIZE,C-56 | GREEN | Size:ONE SIZE | Ashwood Leather Crocodile Print Shopper Bag Green: C-56,Ashwood,,https://www.leathercompany.co.uk/handbags-c6/ashwood-leather-crocodile-print-shopper-bag-green-c-56-p5435,,0004151000,16/05/2023 11:59:17,green,c-56,,c-56-green-,0004151000,,
5060821285487,Active,"J-13, GRAINY LEATHER HANDBAG, BLACK","J-13, GRAINY LEATHER HANDBAG, BLACK",ASHWOOD,,,,,07/02/2022 16:30:20,black,j-13,,j-13-black-,0004282700,,
5060999702670,Active,J-13 | BLACK | Size:ONE SIZE,J-13 | BLACK | Size:ONE SIZE | ,Ashwood,,,,0004282700,07/02/2023 16:20:25,black,j-13,,j-13-black-,0004282700,,
5060821285555,Active,"J-15, GRAINY LEATHER HANDBAG, BLACK","J-15, GRAINY LEATHER HANDBAG, BLACK",ASHWOOD,,,,,07/02/2022 16:41:13,black,j-15,,j-15-black-,0004283200,J-15 BLACK,Yes
5060999702786,Active,J-15 | BLACK | Size:ONE SIZE,J-15 | BLACK | Size:ONE SIZE | Ashwood Ladies Small Flap Over Leather Shoulder Bag Black: J-15,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-ladies-small-flap-over-leather-shoulder-bag-black-j-15-p5908,,0004283200,08/02/2023 16:25:41,black,j-15,,j-15-black-,0004283200,,
5060821285562,Active,"J-15, GRAINY LEATHER HANDBAG, MANDARIN","J-15, GRAINY LEATHER HANDBAG, MANDARIN",ASHWOOD,,,,,07/02/2022 16:42:56,mandarin,j-15,,j-15-mandarin-,0004283300,J-15 MANDARIN,Yes
5060999702793,Active,J-15 | MANDARIN | Size:ONE SIZE,J-15 | MANDARIN | Size:ONE SIZE | Ashwood Ladies Small Flap Over Leather Shoulder Bag Mandarin: J-15,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-ladies-small-flap-over-leather-shoulder-bag-mandarin-j-15-p5909,,0004283300,08/02/2023 16:26:34,mandarin,j-15,,j-15-mandarin-,0004283300,,
5060821285531,Active,"J-16, GRAINY LEATHER HANDBAG, BLACK","J-16, GRAINY LEATHER HANDBAG, BLACK",ASHWOOD,,,,,07/02/2022 16:39:22,black,j-16,,j-16-black-,0004283500,J-16 BLACK,Yes
5060999702816,Active,J-16 | BLACK | Size:ONE SIZE,J-16 | BLACK | Size:ONE SIZE | Ashwood Ladies Large Flap Over Leather Shoulder Bag Black: J-16,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-ladies-large-flap-over-leather-shoulder-bag-black-j-16-p5911,,0004283500,08/02/2023 17:07:47,black,j-16,,j-16-black-,0004283500,,
5060821285586,Active,"J-17, GRAINY LEATHER HANDBAG, BLACK","J-17, GRAINY LEATHER HANDBAG, BLACK",ASHWOOD,,,,,07/02/2022 16:44:40,black,j-17,,j-17-black-,0004283700,J-17 BLACK,Yes
5060999702830,Active,J-17 | BLACK | Size:ONE SIZE,J-17 | BLACK | Size:ONE SIZE | Ashwood Ladies Long Handle Shopper Bag Black: J-17,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-ladies-long-handle-shopper-bag-black-j-17-p5913,,0004283700,09/02/2023 10:34:21,black,j-17,,j-17-black-,0004283700,,
5060821285593,Active,"J-17, GRAINY LEATHER HANDBAG, MANDARIN","J-17, GRAINY LEATHER HANDBAG, MANDARIN",ASHWOOD,,,,,07/02/2022 16:45:11,mandarin,j-17,,j-17-mandarin-,0004283900,J-17 MANDARIN,Yes
5060999702847,Active,J-17 | MANDARIN | Size:ONE SIZE,J-17 | MANDARIN | Size:ONE SIZE | Ashwood Ladies Long Handle Shopper Bag Mandarin: J-17,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-ladies-long-handle-shopper-bag-mandarin-j-17-p5914,,0004283900,09/02/2023 10:36:40,mandarin,j-17,,j-17-mandarin-,0004283900,,
5061027914782,Active,J-51 LEATHER PURSE BLACK,J-51 LEATHER PURSE BLACK,Ashwood,,,,,20/10/2023 11:03:54,black,j-51,,j-51-black-,0004284300,J-51 BLACK,Yes
5061042996411,Active,J-51 | BLACK | Size:ONE SIZE,J-51 | BLACK | Size:ONE SIZE | 8 Card Zip Around RFID Protected Large Leather Purse Black: J-51,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/8-card-zip-around-rfid-protected-large-leather-purse-black-j-51-p5920,,0004284300,06/02/2024 17:43:42,black,j-51,,j-51-black-,0004284300,,
5061027914768,Active,J-51 LEATHER PURSE RASPBERRY,J-51 LEATHER PURSE RASPBERRY,Ashwood,,,,,20/10/2023 11:02:51,raspberry,j-51,,j-51-raspberry-,0004284600,J-51 RASPBERRY-SORBET,Yes
5061042996428,Active,J-51 | RASPBERRY | Size:ONE SIZE,J-51 | RASPBERRY | Size:ONE SIZE | 8 Card Zip Around RFID Protected Large Leather Purse Raspberry: J-51,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/8-card-zip-around-rfid-protected-large-leather-purse-raspberry-j-51-p5923,,0004284600,06/02/2024 17:45:44,raspberry,j-51,,j-51-raspberry-,0004284600,,
5061027914850,Active,J-53 LEATHER PURSE BLACK,J-53 LEATHER PURSE BLACK,Ashwood,,,,,20/10/2023 13:37:07,black,j-53,,j-53-black-,0004285200,J-53 BLACK,Yes
5061042996527,Active,J-53 | BLACK | Size:ONE SIZE,J-53 | BLACK | Size:ONE SIZE | 14 Card RFID Protected Large Leather Purse Black: J-53,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/14-card-rfid-protected-large-leather-purse-black-j-53-p5929,,0004285200,07/02/2024 11:58:07,black,j-53,,j-53-black-,0004285200,,
5061027914942,Active,J-54 LEATHER PURSE BLACK,J-54 LEATHER PURSE BLACK,Ashwood,,,,,23/10/2023 09:29:08,black,j-54,,j-54-black-,0004286100,J-54 BLACK,Yes
5061042996572,Active,J-54 | BLACK | Size:ONE SIZE,J-54 | BLACK | Size:ONE SIZE | 14 Card RFID Protected XL Leather Purse Black: J-54,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/14-card-rfid-protected-xl-leather-purse-black-j-54-p5938,,0004286100,07/02/2024 12:32:30,black,j-54,,j-54-black-,0004286100,,
5061027914928,Active,J-54 LEATHER PURSE RASPBERRY,J-54 LEATHER PURSE RASPBERRY,Ashwood,,,,,23/10/2023 09:28:01,raspberry,j-54,,j-54-raspberry-,0004286400,J-54 RASPBERRY-SORBET,Yes
5061042996602,Active,J-54 | RASPBERRY | Size:ONE SIZE,J-54 | RASPBERRY | Size:ONE SIZE | 14 Card RFID Protected XL Leather Purse Raspberry: J-54,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/14-card-rfid-protected-xl-leather-purse-raspberry-j-54-p5943,,0004286400,07/02/2024 12:37:08,raspberry,j-54,,j-54-raspberry-,0004286400,,
5061027915017,Active,J-56 LEATHER PURSE BLACK,J-56 LEATHER PURSE BLACK,Ashwood,,,,,23/10/2023 10:05:40,black,j-56,,j-56-black-,0004287900,J-56 BLACK,Yes
5061042996671,Active,J-56 | BLACK | Size:ONE SIZE,J-56 | BLACK | Size:ONE SIZE | 12 Card RFID Protected Leather Purse Black: J-56,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/12-card-rfid-protected-leather-purse-black-j-56-p5956,,0004287900,07/02/2024 13:44:43,black,j-56,,j-56-black-,0004287900,,
5061027915048,Active,J-56 LEATHER PURSE RASPBERRY,J-56 LEATHER PURSE RASPBERRY,Ashwood,,,,,23/10/2023 10:07:47,raspberry,j-56,,j-56-raspberry-,0004288400,J-56 RASPBERRY-SORBET,Yes
5061042996701,Active,J-56 | RASPBERRY | Size:ONE SIZE,J-56 | RASPBERRY | Size:ONE SIZE | ,Ashwood,,,,0004288400,07/02/2024 13:48:52,raspberry,j-56,,j-56-raspberry-,0004288400,,
5060999703370,Active,SB CROSS BODY | DARK GREY | Size:ONE SIZE,SB CROSS BODY | DARK GREY | Size:ONE SIZE | ,Ashwood,,,,0004303200,10/02/2023 13:17:59,grey,sb cross body,,sb cross body-grey-,0004302800,,
5060999703554,Active,SB CROSS BODY | SLATE GREY | Size:ONE SIZE,SB CROSS BODY | SLATE GREY | Size:ONE SIZE | ,Ashwood,,,,0004303500,10/02/2023 13:51:09,grey,sb cross body,,sb cross body-grey-,0004302800,,
5060999703585,Active,SB CROSS BODY | TWO TONE TAN | Size:ONE SIZE,SB CROSS BODY | TWO TONE TAN | Size:ONE SIZE | ,Ashwood,,,,0004301900,10/02/2023 13:59:18,tan,sb cross body,,sb cross body-tan-,0004304300,,
5060999703578,Active,SB CROSS BODY | TAN | Size:ONE SIZE,SB CROSS BODY | TAN | Size:ONE SIZE | Ashwood Zip Top Leather Cross Body Bag Tan: SB Buckle,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-zip-top-leather-cross-body-bag-tan-sb-buckle-p6061,,0004304300,10/02/2023 13:58:07,tan,sb cross body,,sb cross body-tan-,0004304300,,
5060999703394,Active,SB CROSS BODY | GLOME BLUE | Size:ONE SIZE,SB CROSS BODY | GLOME BLUE | Size:ONE SIZE | Ashwood Zip Top Leather Cross Body Bag Glome Blue: SB Buckle,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-zip-top-leather-cross-body-bag-glome-blue-sb-buckle-p6040,,0004301400,10/02/2023 13:21:46,blue,sb cross body,,sb cross body-blue-,0004304500,,
5060999703547,Active,SB CROSS BODY | ROYAL BLUE | Size:ONE SIZE,SB CROSS BODY | ROYAL BLUE | Size:ONE SIZE | Ashwood Zip Top Leather Cross Body Bag Royal Blue: SB Buckle,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-zip-top-leather-cross-body-bag-royal-blue-sb-buckle-p6058,,0004301600,10/02/2023 13:49:46,blue,sb cross body,,sb cross body-blue-,0004304500,,
5060999703479,Active,SB CROSS BODY | MARITIM BLUE | Size:ONE SIZE,SB CROSS BODY | MARITIM BLUE | Size:ONE SIZE | ,Ashwood,,,,0004304000,10/02/2023 13:39:25,blue,sb cross body,,sb cross body-blue-,0004304500,,
5060999703349,Active,SB CROSS BODY | BLUE DEPTH | Size:ONE SIZE,SB CROSS BODY | BLUE DEPTH | Size:ONE SIZE | ,Ashwood,,,,0004304100,10/02/2023 13:12:17,blue,sb cross body,,sb cross body-blue-,0004304500,,
5060999703332,Active,SB CROSS BODY | BLUE | Size:ONE SIZE,SB CROSS BODY | BLUE | Size:ONE SIZE | ,Ashwood,,,,0004304500,10/02/2023 13:11:13,blue,sb cross body,,sb cross body-blue-,0004304500,,
5060821288167,Active,"STYLE: L-70, COLOUR: COGNAC","L-70, COGNAC, SIDE BODY BAG, MICHIGAN CROC LEATHER",ASHWOOD,,,,,20/07/2022 14:53:23,cognac,l-70,,l-70-cognac-,0004313500,L-70 COGNAC,Yes
5061042993380,Active,L-70 | COGNAC | Size:ONE SIZE,L-70 | COGNAC | Size:ONE SIZE | Ashwood Leather Croc Cross-Body Bag Cognac: L-70,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-croc-cross-body-bag-cognac-l-70-p6067,,0004313500,21/12/2023 10:51:29,cognac,l-70,,l-70-cognac-,0004313500,,
5060821288174,Active,"STYLE: L-71, COLOUR: COGNAC","L-71, COGNAC, SHOULDER BAG, MICHIGAN CROC LEATHER",ASHWOOD,,,,,20/07/2022 14:56:37,cognac,l-71,,l-71-cognac-,0004313600,L-71 COGNAC,Yes
5061027913037,Active,L-71 LEATHER HANDBAG COGNAC,L-71 LEATHER HANDBAG COGNAC,Ashwood,,,,,12/10/2023 09:17:31,cognac,l-71,,l-71-cognac-,0004313600,,
5060821288181,Active,"STYLE: L-73, COLOUR: COGNAC","L-73, COGNAC, HANDBAG, MICHIGAN CROC LEATHER",ASHWOOD,,,,,20/07/2022 14:57:47,cognac,l-73,,l-73-cognac-,0004313700,L-73 COGNAC,Yes
5061027913044,Active,L-73 LEATHER HANDBAG COGNAC,L-73 LEATHER HANDBAG COGNAC,Ashwood,,,,,12/10/2023 09:18:27,cognac,l-73,,l-73-cognac-,0004313700,,
5060821288198,Active,"STYLE: L-74, COLOUR: COGNAC","L-74, COGNAC, SIDE BODY BAG, MICHIGAN CROC LEATHER",ASHWOOD,,,,,20/07/2022 14:59:04,cognac,l-74,,l-74-cognac-,0004313800,L-74 COGNAC,Yes
5061027913051,Active,L-74 LEATHER HANDBAG COGNAC,L-74 LEATHER HANDBAG COGNAC,Ashwood,,,,,12/10/2023 09:19:48,cognac,l-74,,l-74-cognac-,0004313800,,
5060821288204,Active,"STYLE: L-75, COLOUR: COGNAC","L-75, COGNAC, RUCKSACK, MICHIGAN CROC LEATHER",ASHWOOD,,,,,20/07/2022 15:00:07,cognac,l-75,,l-75-cognac-,0004313900,L-75 COGNAC,Yes
5061027913068,Active,L-75 LEATHER HANDBAG COGNAC,L-75 LEATHER HANDBAG COGNAC,Ashwood,,,,,12/10/2023 09:21:00,cognac,l-75,,l-75-cognac-,0004313900,,
5061042993670,Active,L-75 | COGNAC | Size:ONE SIZE,L-75 | COGNAC | Size:ONE SIZE | Ashwood Croc Print Leather Mini Backpack Cognac: L-75,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-croc-print-leather-mini-backpack-cognac-l-75-p6071,,0004313900,21/12/2023 13:15:14,cognac,l-75,,l-75-cognac-,0004313900,,
5060821288686,Active,"STYLE: L-76, COLOUR: COGNAC","L-76, COGNAC, LEATHER HANDBAG",ASHWOOD,,,,,17/08/2022 16:37:48,cognac,l-76,,l-76-cognac-,0004314000,L-76 COGNAC,Yes
5061042995636,Active,L-76 | COGNAC | Size:ONE SIZE,L-76 | COGNAC | Size:ONE SIZE | Ashwood Two Section Croc Print Leather Handbag Cognac: L-76,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-two-section-croc-print-leather-handbag-cognac-l-76-p6072,,0004314000,02/02/2024 11:34:47,cognac,l-76,,l-76-cognac-,0004314000,,
5061027913075,Active,VIN-7 VINTAGE MINI CASE RED,VIN-7 VINTAGE MINI CASE RED,Ashwood,,,,,12/10/2023 16:11:06,red,vin-7,,vin-7-red-,0004317100,VIN-7 RED/GREEN/NAVY,Yes
5061042999863,Active,VIN-7 | RED | Size:ONE SIZE,VIN-7 | RED | Size:ONE SIZE | Ashwood Leather Trinket Box Red: VIN-7,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-trinket-box-red-vin-7-p6097,,0004317100,02/02/2024 12:30:51,red,vin-7,,vin-7-red-,0004317100,,
5061027913099,Active,VIN-7 VINTAGE MINI CASE GREEN,VIN-7 VINTAGE MINI CASE GREEN,Ashwood,,,,,12/10/2023 16:13:48,green,vin-7,,vin-7-green-,0004317200,VIN-7 GREEN/TAN/NAVY,Yes
5061042999894,Active,VIN-7 | GREEN | Size:ONE SIZE,VIN-7 | GREEN | Size:ONE SIZE | Ashwood Leather Trinket Box Green: VIN-7,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-trinket-box-green-vin-7-p6094,,0004317200,02/02/2024 12:24:26,green,vin-7,,vin-7-green-,0004317200,,
5061027913082,Active,VIN-7 VINTAGE MINI CASE YELLOW,VIN-7 VINTAGE MINI CASE YELLOW,Ashwood,,,,,12/10/2023 16:12:33,yellow,vin-7,,vin-7-yellow-,0004317400,VIN-7 YELLOW/GREEN/RED,Yes
5061042999856,Active,VIN-7 | YELLOW | Size:ONE SIZE,VIN-7 | YELLOW | Size:ONE SIZE | Ashwood Leather Trinket Box Yellow: VIN-7,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-trinket-box-yellow-vin-7-p6098,,0004317400,02/02/2024 12:32:50,yellow,vin-7,,vin-7-yellow-,0004317400,,
5061027913211,Active,VIN-8 VINTAGE MINI CASE TAN,VIN-8 VINTAGE MINI CASE TAN,Ashwood,,,,,13/10/2023 10:40:32,tan,vin-8,,vin-8-tan-,0004318000,VIN-8 TAN,Yes
5061042999849,Active,VIN-8 | TAN | Size:ONE SIZE,VIN-8 | TAN | Size:ONE SIZE | Ashwood Leather Trinket Box Tan: VIN-8,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-trinket-box-tan-vin-8-p6103,,0004318000,02/02/2024 14:09:30,tan,vin-8,,vin-8-tan-,0004318000,,
5061027913181,Active,VIN-8 VINTAGE MINI CASE BROWN,VIN-8 VINTAGE MINI CASE BROWN,Ashwood,,,,,13/10/2023 10:37:18,brown,vin-8,,vin-8-brown-,0004318200,VIN-8 BROWN,Yes
5061042999801,Active,VIN-8 | BROWN | Size:ONE SIZE,VIN-8 | BROWN | Size:ONE SIZE | Ashwood Leather Trinket Box Brown: VIN-8,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-trinket-box-brown-vin-8-p6099,,0004318200,02/02/2024 14:16:14,brown,vin-8,,vin-8-brown-,0004318200,,
5061027913198,Active,VIN-8 VINTAGE MINI CASE RED,VIN-8 VINTAGE MINI CASE RED,Ashwood,,,,,13/10/2023 10:38:33,red,vin-8,,vin-8-red-,0004318300,VIN-8 RED,Yes
5061027913198,Active,VIN-8 VINTAGE MINI CASE RED,VIN-8 VINTAGE MINI CASE RED,Ashwood,,,,,13/10/2023 10:38:33,red,vin-8,,vin-8-red-,0004318300,VIN-8 RED/TAN,Yes
5061042999832,Active,VIN-8 | RED | Size:ONE SIZE,VIN-8 | RED | Size:ONE SIZE | Ashwood Leather Trinket Box Red: VIN-8,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-trinket-box-red-vin-8-p6102,,0004318300,02/02/2024 14:11:31,red,vin-8,,vin-8-red-,0004318300,,
5061027913204,Active,VIN-8 VINTAGE MINI CASE GREEN,VIN-8 VINTAGE MINI CASE GREEN,Ashwood,,,,,13/10/2023 10:39:30,green,vin-8,,vin-8-green-,0004318400,VIN-8 GREEN,Yes
5061027913204,Active,VIN-8 VINTAGE MINI CASE GREEN,VIN-8 VINTAGE MINI CASE GREEN,Ashwood,,,,,13/10/2023 10:39:30,green,vin-8,,vin-8-green-,0004318400,VIN-8 GREEN/TAN,Yes
5061042999818,Active,VIN-8 | GREEN | Size:ONE SIZE,VIN-8 | GREEN | Size:ONE SIZE | Ashwood Leather Trinket Box Green: VIN-8,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-trinket-box-green-vin-8-p6100,,0004318400,02/02/2024 14:14:54,green,vin-8,,vin-8-green-,0004318400,,
5061027913266,Active,VIN-11 VINTAGE MINI CASE TAN,VIN-11 VINTAGE MINI CASE TAN,Ashwood,,,,,13/10/2023 10:49:16,tan,vin-11,,vin-11-tan-,0004318500,VIN-11 TAN,Yes
5061042999757,Active,VIN-11 | TAN | Size:ONE SIZE,VIN-11 | TAN | Size:ONE SIZE | Ashwood Leather Trinket Box Tan: VIN-11,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-trinket-box-tan-vin-11-p6081,,0004318500,02/02/2024 15:29:46,tan,vin-11,,vin-11-tan-,0004318500,,
5061027913259,Active,VIN-11 VINTAGE MINI CASE GREEN,VIN-11 VINTAGE MINI CASE GREEN,Ashwood,,,,,13/10/2023 10:48:46,green,vin-11,,vin-11-green-,0004318700,VIN-11 GREEN,Yes
5061027913259,Active,VIN-11 VINTAGE MINI CASE GREEN,VIN-11 VINTAGE MINI CASE GREEN,Ashwood,,,,,13/10/2023 10:48:46,green,vin-11,,vin-11-green-,0004318700,VIN-11 GREEN/TAN,Yes
5061042999788,Active,VIN-11 | GREEN | Size:ONE SIZE,VIN-11 | GREEN | Size:ONE SIZE | Ashwood Leather Trinket Box Green: VIN-11,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-trinket-box-green-vin-11-p6078,,0004318700,02/02/2024 15:26:27,green,vin-11,,vin-11-green-,0004318700,,
5061027913242,Active,VIN-11 VINTAGE MINI CASE RED,VIN-11 VINTAGE MINI CASE RED,Ashwood,,,,,13/10/2023 10:47:00,red,vin-11,,vin-11-red-,0004318800,VIN-11 RED,Yes
5061027913242,Active,VIN-11 VINTAGE MINI CASE RED,VIN-11 VINTAGE MINI CASE RED,Ashwood,,,,,13/10/2023 10:47:00,red,vin-11,,vin-11-red-,0004318800,VIN-11 RED/TAN,Yes
5061042999764,Active,VIN-11 | RED | Size:ONE SIZE,VIN-11 | RED | Size:ONE SIZE | Ashwood Leather Trinket Box Red: VIN-11,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-trinket-box-red-vin-11-p6080,,0004318800,02/02/2024 15:28:51,red,vin-11,,vin-11-red-,0004318800,,
5061027913235,Active,VIN-11 VINTAGE MINI CASE BROWN,VIN-11 VINTAGE MINI CASE BROWN,Ashwood,,,,,13/10/2023 10:46:29,brown,vin-11,,vin-11-brown-,0004318900,VIN-11 BROWN,Yes
5061042999795,Active,VIN-11 | BROWN | Size:ONE SIZE,VIN-11 | BROWN | Size:ONE SIZE | Ashwood Leather Trinket Box Brown: VIN-11,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-leather-trinket-box-brown-vin-11-p6077,,0004318900,02/02/2024 15:24:48,brown,vin-11,,vin-11-brown-,0004318900,,
5061027913136,Active,VIN-18 VINTAGE SUITCASE TAN,VIN-18 VINTAGE SUITCASE TAN,Ashwood,,,,,12/10/2023 16:21:23,tan,vin-18,,vin-18-tan-,0004319000,VIN-18 TAN,Yes
5061042999719,Active,VIN-18 | TAN | Size:ONE SIZE,VIN-18 | TAN | Size:ONE SIZE | Ashwood Vintage Leather Trunk Tan: VIN-18,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-vintage-leather-trunk-tan-vin-18-p6085,,0004319000,02/02/2024 16:51:53,tan,vin-18,,vin-18-tan-,0004319000,,
5061027913297,Active,VIN-18 VINTAGE SUITCASE RED,VIN-18 VINTAGE SUITCASE RED,Ashwood,,,,,13/10/2023 10:53:42,red,vin-18,,vin-18-red-,0004319100,VIN-18 RED,Yes
5061027913297,Active,VIN-18 VINTAGE SUITCASE RED,VIN-18 VINTAGE SUITCASE RED,Ashwood,,,,,13/10/2023 10:53:42,red,vin-18,,vin-18-red-,0004319100,VIN-18 RED/TAN,Yes
5061042999726,Active,VIN-18 | RED | Size:ONE SIZE,VIN-18 | RED | Size:ONE SIZE | Ashwood Vintage Leather Trunk Red: VIN-18,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-vintage-leather-trunk-red-vin-18-p6084,,0004319100,02/02/2024 16:50:05,red,vin-18,,vin-18-red-,0004319100,,
5061027913129,Active,VIN-18 VINTAGE SUITCASE BROWN,VIN-18 VINTAGE SUITCASE BROWN,Ashwood,,,,,12/10/2023 16:20:03,brown,vin-18,,vin-18-brown-,0004319200,VIN-18 BROWN,Yes
5061042999740,Active,VIN-18 | BROWN | Size:ONE SIZE,VIN-18 | BROWN | Size:ONE SIZE | Ashwood Vintage Leather Trunk Brown: VIN-18,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-vintage-leather-trunk-brown-vin-18-p6082,,0004319200,02/02/2024 16:47:41,brown,vin-18,,vin-18-brown-,0004319200,,
5061027913280,Active,VIN-18 VINTAGE SUITCASE GREEN,VIN-18 VINTAGE SUITCASE GREEN,Ashwood,,,,,13/10/2023 10:55:36,green,vin-18,,vin-18-green-,0004319300,VIN-18 GREEN,Yes
5061027913280,Active,VIN-18 VINTAGE SUITCASE GREEN,VIN-18 VINTAGE SUITCASE GREEN,Ashwood,,,,,13/10/2023 10:55:36,green,vin-18,,vin-18-green-,0004319300,VIN-18 GREEN/TAN,Yes
5061042999733,Active,VIN-18 | GREEN | Size:ONE SIZE,VIN-18 | GREEN | Size:ONE SIZE | Ashwood Vintage Leather Trunk Green: VIN-18,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-vintage-leather-trunk-green-vin-18-p6083,,0004319300,02/02/2024 16:49:02,green,vin-18,,vin-18-green-,0004319300,,
5061027913150,Active,VIN-22 VINTAGE SUITCASE TAN,VIN-22 VINTAGE SUITCASE TAN,Ashwood,,,,,13/10/2023 10:29:29,tan,vin-22,,vin-22-tan-,0004319400,VIN-22 TAN ,Yes
5061027913150,Active,VIN-22 VINTAGE SUITCASE TAN,VIN-22 VINTAGE SUITCASE TAN,Ashwood,,,,,13/10/2023 10:29:29,tan,vin-22,,vin-22-tan-,0004319400,VIN-22 TAN,Yes
5061042999665,Active,VIN-22 | TAN | Size:ONE SIZE,VIN-22 | TAN | Size:ONE SIZE | Ashwood Vintage Leather Trunk Tan: VIN-22,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-vintage-leather-trunk-tan-vin-22-p6089,,0004319400,02/02/2024 17:47:30,tan,vin-22,,vin-22-tan-,0004319400,,
5061027913143,Active,VIN-22 VINTAGE SUITCASE BROWN,VIN-22 VINTAGE SUITCASE BROWN,Ashwood,,,,,13/10/2023 10:28:48,brown,vin-22,,vin-22-brown-,0004319500,VIN-22 BROWN,Yes
5061042999696,Active,VIN-22 | BROWN | Size:ONE SIZE,VIN-22 | BROWN | Size:ONE SIZE | Ashwood Vintage Leather Trunk Brown: VIN-22,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-vintage-leather-trunk-brown-vin-22-p6086,,0004319500,02/02/2024 17:44:21,brown,vin-22,,vin-22-brown-,0004319500,,
5061027913327,Active,VIN-22 VINTAGE SUITCASE RED,VIN-22 VINTAGE SUITCASE RED,Ashwood,,,,,13/10/2023 11:10:00,red,vin-22,,vin-22-red-,0004319700,VIN-22 RED,Yes
5061027913327,Active,VIN-22 VINTAGE SUITCASE RED,VIN-22 VINTAGE SUITCASE RED,Ashwood,,,,,13/10/2023 11:10:00,red,vin-22,,vin-22-red-,0004319700,VIN-22 RED/TAN,Yes
5061042999672,Active,VIN-22 | RED | Size:ONE SIZE,VIN-22 | RED | Size:ONE SIZE | Ashwood Vintage Leather Trunk Red: VIN-22,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-vintage-leather-trunk-red-vin-22-p6088,,0004319700,02/02/2024 17:46:35,red,vin-22,,vin-22-red-,0004319700,,
5061027913341,Active,VIN-26 VINTAGE SUITCASE GREEN,VIN-26 VINTAGE SUITCASE GREEN,Ashwood,,,,,13/10/2023 11:32:21,green,vin-26,,vin-26-green-,0004319900,VIN-26 GREEN,Yes
5061027913341,Active,VIN-26 VINTAGE SUITCASE GREEN,VIN-26 VINTAGE SUITCASE GREEN,Ashwood,,,,,13/10/2023 11:32:21,green,vin-26,,vin-26-green-,0004319900,VIN-26 GREEN/TAN,Yes
5061042996787,Active,VIN-26 | GREEN | Size:ONE SIZE,VIN-26 | GREEN | Size:ONE SIZE | Ashwood Vintage Large Leather Trunk Green: VIN-26,Ashwood,,https://www.leathercompany.co.uk/ladies-c3/ashwood-vintage-large-leather-trunk-green-vin-26-p6091,,0004319900,07/02/2024 14:52:07,green,vin-26,,vin-26-green-,0004319900,,
